444.82,179.82,27.823,24.823
441.53,170.95,26.497,22.178
440.32,168,25.047,23.237
438.41,164.27,24.587,21.712
438.22,162.1,23.302,21.28
439.85,159.33,20.027,22.742
440.35,154.77,18.966,20.554
438,154.1,21.027,19.938
435.6,155.14,24.579,17.899
438.1,156.82,27.241,15.943
434.67,138.42,21.73,17.95
433.91,130.83,22.255,17.456
432.74,127.81,23.247,18.476
431.67,123.46,24.714,21.555
431.97,120.02,24.318,24.178
429.34,117.41,22.754,24.437
427.05,112.01,29.218,26.131
426.61,106.27,27.745,28.633
424.47,104.1,26.218,29.027
422.85,101.12,24.664,29.152
419.11,97.745,27.064,28.325
413.65,91.135,29.047,32.861
408.33,88.7,32.58,35.255
399.12,89.447,37.175,31.864
393.01,87.556,39.477,39.736
389.2,86.568,39.109,34.772
378.04,81.283,38.46,41.573
372.47,79.449,38.028,45.957
366.54,81.055,38.138,37.976
358.15,84.544,38.506,36.457
353.24,89.356,37.675,34.699
340.96,101.89,34.735,30.276
334.51,104.59,35.02,31.019
327.94,107.7,36.279,31.797
319.57,110.87,34.031,35.084
314.88,114.54,31.086,38.362
300.87,126.68,27.135,32.437
298.64,134.3,23.582,28.551
288.87,141.28,26.959,22.146
287.49,150.66,20.203,25.119
286.46,156.82,20.484,22.152
280.32,171.2,18.436,22.764
277.63,175.24,18.154,25.154
274.5,184.03,18.048,21.344
271.54,190.67,20.655,19.331
268.53,196.43,19.783,19.548
268.88,209.09,16.608,24.654
262.25,214.96,22.469,20.252
265.44,215.85,23.589,19.091
259.28,218.83,19.434,24.67
257.19,226.36,16.631,24.564
256.03,234.99,15.127,22.896
254.98,238.44,14.711,23.809
253.31,236.21,16.34,30.684
251.63,238.3,15.832,32.378
250.43,242.86,13.87,32.53
248.4,251.42,12.113,33.655
246.68,255.8,11.709,33.109
245.22,260.57,10.658,30.924
243.42,264.18,11.389,29.301
240.94,268.49,11.353,25.152
236.17,274.24,11.52,19.939
233.53,276.77,10.901,17.295
232.13,278.71,9.8657,15.213
230.18,279.28,9.5815,15.191
228.17,280.35,9.55,14.564
219.75,281.16,12.891,13.87
219.79,281.19,10.845,13.495
217.89,281.37,10.434,12.725
217.48,281.22,9.0033,11.818
214.36,280.37,9.2721,11.651
210.16,279.64,10.316,11.359
208.27,278.97,10.36,11.273
207.75,277.33,9.0173,11.743
206.93,276.4,8.5231,12.443
206.06,275.31,8.5231,12.31
202.16,273.3,9.8818,12.975
198.83,272.61,11.301,13.717
198.87,271.63,10.365,14.536
196.74,270.89,12.352,13.768
194.34,270.08,14.517,14.27
