59.324,101.32,29.324,24.324
58.734,102.42,32.365,21.992
59.489,102.24,33.765,22.32
60.591,102.33,34.42,22.749
60.434,102.25,34.668,22.717
61.182,101.82,35.53,23.505
62.836,102.25,36.001,23.792
63.573,102.13,36.182,24.133
66.061,102.9,36.073,25.037
66.073,102.75,36.051,24.925
67.301,103.41,35.762,25.519
69.045,104.05,35.271,24.891
67.621,104.46,35.182,24.164
66.756,104.98,35.425,23.852
65.33,105.11,35.255,24.21
65.088,105.26,35.259,24.274
63.727,105.82,36.27,23.952
62.23,105.71,37.114,23.766
60.686,106.21,38.117,23.952
60.316,106.26,38.086,23.913
59.966,106.3,39.052,24.794
59.866,106.49,38.157,25.425
61.091,107.84,36.721,24.971
65.299,108.51,34.569,24.699
68.034,108.27,33.467,24.128
67.754,109.17,33.361,23.482
70.744,109.1,33.165,23.415
74.984,108.5,32.799,23.7
78.656,109.35,32.518,22.962
84.006,109.34,31.67,22.344
87.509,110.02,32.472,21.878
88.803,110.33,32.885,21.884
91.152,110.97,31.787,21.838
91.163,110.56,31.725,21.921
92.404,111.28,31.857,21.801
93.012,110.65,31.642,22.425
93.392,111.26,31.808,21.95
93.862,111.26,31.796,21.914
94.326,110.97,31.837,21.877
95.152,112.38,33.589,21.373
95.58,111.58,33.866,21.771
95.969,111.8,33.76,21.71
96.59,111.98,35.557,21.432
98.272,112.27,34.836,21.329
100.46,112.74,34.6,21.353
102.62,113.59,32.835,20.377
102.6,112.85,32.937,21.238
105.94,110.59,31.438,21.455
108.96,108.92,30.304,20.843
108.92,108.69,30.215,21.166
109.76,106.25,30.414,21.347
110.45,104.3,31.093,21.33
111.3,102.06,32.658,21.193
112.24,100.49,33.366,20.898
113.76,99.23,33.481,20.62
114.02,99.68,33.724,20.286
114.64,98.969,34.615,21.03
116.72,98.829,34.106,20.928
119.35,98.367,32.826,21.742
119.84,98.404,32.802,21.359
119.75,98.918,33.002,21.432
121.2,98.313,33.087,21.933
122.04,98.682,33.107,22.083
