85.034,54.034,63.034,71.034
87.012,55.474,62.899,68.546
89.267,56.952,62.357,67.834
91.166,57.107,61.866,67.782
92.867,57.791,61.793,67.123
93.06,57.815,61.445,66.906
93.158,57.696,61.317,66.802
93.553,57.878,60.728,66.299
92.58,57.43,60.955,66.136
91.906,57.588,60.674,65.784
90.581,57.491,60.538,65.497
89.737,57.378,60.424,65.232
88.531,57.96,60.275,65.287
87.328,58.422,59.87,65.059
85.812,59.2,59.652,64.613
84.2,59.102,59.497,64.789
82.804,59.773,59.126,65.005
81.511,61.041,59.135,64.889
80.265,62.07,59.169,64.359
78.803,63.387,59.237,64.604
77.917,63.971,58.893,63.973
78.012,64.3,58.99,64.677
78.011,64.756,58.914,64.263
78.613,64.503,58.926,64.266
79.313,64.536,58.743,63.938
80.183,63.787,58.317,64.212
80.875,63.498,58.692,64.328
81.892,63.428,58.615,64.142
83.098,61.888,58.701,64.461
84.784,61.036,58.905,63.746
85.854,60.734,58.449,63.789
87.487,60.496,58.691,63.765
88.73,60.172,58.822,63.853
90.077,60.006,58.594,63.652
91.128,59.95,58.729,63.491
92.411,59.365,58.469,63.78
93.816,60.022,58.613,63.006
94.617,59.533,58.562,63.249
95.415,60.043,58.393,62.906
96.231,59.661,58.48,63.044
96.555,59.174,58.692,63.491
98.012,59.145,58.686,63.111
98.175,59.805,58.528,63.097
98.514,59.641,58.714,63.268
99.567,59.877,58.963,63.269
100.13,60.477,58.759,63.244
100.45,61.275,58.646,62.897
100.28,62.007,58.961,62.937
100.97,62.282,59.142,63.088
100.87,62.629,58.853,62.823
101.04,62.641,58.738,62.582
100.54,62.187,58.845,62.767
100.45,62.468,58.748,62.434
99.854,62.62,58.859,62.267
99.306,62.848,58.881,62.37
99.006,62.686,58.472,62.228
98.698,61.391,58.777,62.695
98.108,61.578,59.032,62.653
97.345,61.152,58.818,62.729
96.901,60.812,58.637,62.808
96.592,61.261,58.478,62.663
95.657,61.226,58.694,62.947
95.576,60.709,58.51,63.213
94.581,60.519,58.441,62.89
93.545,60.579,58.461,63.046
92.577,60.958,58.377,63.118
92.046,60.653,58.113,63.236
91.058,61.364,58.013,63.549
90.527,61.132,58.24,63.289
90.067,61.463,57.75,62.8
89.361,61.243,58.207,63.14
88.2,61.379,58.041,63.33
88.479,61.294,57.868,62.855
87.714,61.41,57.825,62.837
87.263,60.886,57.788,63.159
86.745,60.513,58.247,63.181
86.107,60.594,57.852,63.514
85.774,60.641,58.007,63.319
85.323,60.431,58.316,63.195
85.354,60.326,58.405,63.424
84.616,60.792,58.396,63.062
84.634,60.643,57.909,63.445
84.421,60.272,58.251,63.502
84.852,60.04,58.005,63.577
84.26,60.643,58.328,63.084
84.193,60.074,58.121,64.013
84.117,60.346,58.094,63.708
83.97,60.424,58.072,63.55
83.965,60.748,58.154,63.476
83.961,60.344,58.077,63.497
83.511,60.797,58.207,63.258
83.331,60.288,58.261,63.551
83.84,60.28,58.158,63.454
83.108,60.712,58.472,63.159
83.217,60.141,58.337,63.574
83.122,60.254,58.063,63.37
83.141,60.816,58.038,63.004
82.795,60.813,58.065,63.542
83.178,60.897,58.093,63.61
83.243,61.186,58.167,62.859
82.736,60.817,57.945,63.488
83.105,60.785,58.054,63.4
83.259,60.926,58.051,63.777
83.027,61.053,58.07,63.428
83.268,60.414,58.542,63.777
84.255,60.709,58.142,63.486
83.75,60.705,58.237,63.511
84.185,60.529,58.475,63.613
84.139,61.144,58.3,63.926
85.331,60.627,58.121,63.77
84.943,60.727,58.237,63.802
85.346,60.885,58.016,63.987
86.159,60.386,58.445,64.33
86.532,60.464,58.376,64.022
86.999,60.506,58.247,63.828
86.876,60.285,58.374,64.395
87.434,60.506,58.594,63.933
88.034,60.417,58.267,64.49
87.981,60.692,58.246,64.135
87.983,60.438,58.245,63.74
88.081,60.714,58.453,63.647
88.631,60.882,58.036,63.865
88.96,60.271,58.077,64.071
89.115,60.745,58.401,63.766
89.364,60.711,58.029,63.754
89.75,60.46,58.508,63.789
89.646,60.551,58.499,63.56
89.803,60.451,58.374,63.682
89.421,60.69,58.651,63.866
89.333,61.095,58.68,63.645
89.07,61.37,58.29,63.522
89.105,61.608,57.99,63.659
88.248,61.973,58.208,63.668
86.857,61.971,58.522,63.708
86.467,62.467,58.026,63.242
86.845,62.214,57.753,63.347
86.286,62.526,57.74,63.428
85.095,62.844,57.741,63.499
85.14,62.488,57.809,63.406
85.117,63.012,57.573,63.453
84.759,62.638,57.457,63.466
85.343,63.407,57.275,62.967
85.092,62.902,57.93,63.619
85.645,62.6,57.953,63.524
86.233,61.412,58.483,64.631
86.605,61.259,58.535,64.59
87.136,60.996,58.036,64.703
88.222,60.05,58.247,65.473
88.424,60.338,58.546,65.627
88.55,59.983,58.838,65.508
88.522,59.921,58.792,65.284
88.778,59.827,58.549,65.169
88.072,59.571,58.89,65.268
88.562,59.279,58.726,65.262
88.409,59.623,58.474,64.7
88.115,59.144,58.763,64.441
87.871,59.035,58.68,64.456
86.979,58.901,58.702,64.504
86.961,58.758,59.026,64.603
86.237,58.873,59.034,64.344
85.634,58.854,58.945,64.527
85.331,59.043,58.982,64.333
85.026,59.066,58.914,64.187
83.928,59.16,58.922,64.154
83.132,59.121,58.773,64.247
83.179,59.068,58.634,64.648
81.978,58.69,58.793,64.831
81.173,58.552,58.625,64.681
81.101,58.393,58.453,65.077
80.468,58.267,58.565,64.699
79.994,58.396,58.056,64.55
80.143,58.393,58.053,65.026
79.54,58.454,58.286,64.762
79.146,58.393,58.709,64.691
78.79,58.385,58.666,64.739
78.99,58.103,58.636,64.949
79.269,57.74,58.604,65.142
78.783,57.955,58.673,64.641
78.997,58.119,58.817,64.655
79.587,57.945,58.392,64.375
79.908,58.295,58.604,64.14
80.436,57.938,58.698,64.345
81.13,58.288,58.674,64.304
82.268,57.86,58.855,64.551
83.342,57.87,58.648,64.207
84.494,58.674,58.815,63.834
85.317,58.509,58.916,63.825
86.651,58.469,58.944,64.167
88.003,58.576,59.491,64.367
90.175,59.056,59.512,64.401
91.502,59.223,59.388,64.411
93.055,59.83,59.428,64.188
94.556,59.669,59.384,64.295
94.8,59.204,59.749,65.173
96.163,59.463,59.918,65.022
96.772,59.613,59.705,64.859
96.941,58.731,59.882,65.475
96.992,58.666,60.47,65.445
97.03,58.683,60.478,65.678
97.309,58.734,60.717,65.697
96.637,59.11,60.703,66.196
95.755,58.433,61.354,66.734
94.331,57.667,61.436,67.185
93.409,57.127,61.575,67.379
91.763,56.317,61.514,67.63
89.762,56.183,62.125,67.605
88.672,55.557,62.386,68.497
86.648,55.183,62.563,68.826
85.376,55.217,62.36,69.501
84.142,54.547,62.136,69.884
82.297,54.966,62.265,68.836
80.189,55.048,62.716,69.16
78.999,54.845,62.751,69.028
77.774,55.743,62.763,68.612
76.644,55.414,62.768,68.921
75.712,54.466,63.071,69.493
74.782,53.86,63.495,69.398
74.937,53.662,63.376,69.643
74.721,53.162,63.65,69.553
75.306,53.179,63.28,69.576
74.791,52.806,63.864,69.664
75.48,51.824,63.754,70.01
76.487,51.445,63.576,69.722
77.453,50.355,63.68,70.411
77.665,49.859,64.088,70.551
79.2,49.834,63.701,70.258
80.602,49.073,64.197,70.669
82.008,48.861,64.34,70.759
83.592,49.043,64.659,71.095
85.986,48.979,64.359,70.995
88.368,48.46,64.477,71.479
91.442,48.396,64.971,71.733
95.29,49.054,64.858,71.567
99.661,49.053,65.367,71.784
103.5,49.559,65.516,71.823
109.25,49.741,65.615,71.921
114.65,50.267,65.598,72.007
120.67,50.699,65.307,71.879
126.39,50.117,65.475,72.272
132.35,49.659,65.925,72.116
138.76,49.002,65.827,71.977
144.06,48.849,65.679,71.663
149.3,48.617,65.718,71.221
154.36,49.143,66.011,70.81
159.58,48.75,65.785,70.449
163.77,48.456,65.434,70.494
167.76,48.175,65.959,70.606
172.24,48.24,65.75,70.102
175.65,47.799,65.539,70.289
178.1,47.993,65.629,70.458
181.09,47.6,65.814,70.485
183.43,47.792,65.879,70.496
184.73,47.922,65.924,70.573
186.49,48.183,65.489,71.191
188.26,48.374,65.576,70.646
188.87,48.24,65.851,70.814
190.02,48.38,65.482,71.025
189.72,48.761,65.871,70.617
190.03,48.944,65.842,70.455
189.85,48.827,66.059,70.444
189.14,49.498,65.43,70.17
187.79,49.525,65.59,69.868
186.91,49.911,65.371,69.642
185.25,49.594,65.354,69.945
183.74,50.396,64.899,69.526
182.29,50.239,64.896,70.068
179.7,50.489,65.264,69.586
177.37,50.778,64.931,69.08
174.19,51,65.219,69.222
171.24,51.356,64.768,69.314
167.6,51.16,64.777,69.88
163.81,51.718,65.125,70.475
159.67,51.324,65.037,70.631
155.46,51.952,64.753,70.593
151.17,52.385,64.911,70.752
146.68,52.037,64.87,70.649
141.7,52.476,64.383,70.468
137.26,52.83,64.139,69.972
132.4,53.177,63.274,70.017
127.3,53.281,63.515,69.237
122.27,53.833,63.545,68.869
117.11,53.665,63.152,68.738
113.02,54.293,62.642,68.711
109.28,54.29,62.758,68.339
