213.79,121.79,21.787,95.787
212.18,118.68,23.762,97.113
207.76,117.87,27.981,96.325
205.8,115.91,31.223,95.898
204.49,114.85,33.539,95.392
200.15,114.28,38.192,96.043
197.54,113.12,39.512,96.522
200.08,111.28,34.516,97.657
203.31,110.78,29.516,97.877
207.31,109.17,24.72,98.558
208.55,108.08,25.396,99.733
212.58,107.57,24.354,99.447
213.08,107.98,28.596,98.924
211.54,108.42,33.263,99.065
208.09,108.82,38.02,98.585
206.53,109,40.7,98.814
204.51,108.66,43.527,98.502
203.72,108.05,43.085,98.125
205.3,107.38,39.903,98.623
207.02,105.23,35.309,99.346
209.51,104.53,31.031,100.19
213.38,102.45,25.627,101.03
213.78,102,24.376,101.46
214.83,101.59,24.081,99.718
215.98,101.42,26.054,99.451
217.34,101.56,28.343,99.094
210.38,101.76,37.346,98.278
210.42,101.29,39.695,97.982
208.52,99.667,42.85,98.494
209.53,98.46,40.519,98.263
212.74,96.302,33.154,98.543
214.91,96.203,30.601,98.075
218.94,96.679,26.466,98.527
220.1,96.954,25.185,98.796
218.31,97.251,29.337,99.143
217.36,97.269,30.534,100.11
213.05,97.548,36.275,100.7
211.31,97.625,40.765,99.99
210.22,97.034,45.167,100.51
210.71,96.43,46.768,99.731
213.53,97.372,43.148,99.155
214.76,100.59,39.567,100.29
217.68,102.01,34.419,100.44
221.06,105.02,30.982,101.43
222.97,107.52,27.635,101
222.42,107.54,27.034,103.68
219.43,108.24,29.794,102.83
212.69,110.05,37.302,101.07
209.97,110.52,40.873,100.37
206.78,111.39,44.626,100.05
203.91,111.28,46.221,100.34
201.19,109.96,45.861,99.825
199.28,108.51,42.73,99.761
196.79,107.09,38.187,99.161
196.35,105.02,32.864,99.916
196.88,101.64,28.247,100.57
197.61,100.02,25.817,102.89
193.78,100.78,30.013,103.53
191.8,104.46,34.025,102.74
191.77,106.12,36.362,102.85
189.09,106.58,42.391,102.34
188.61,107.61,45.328,103.39
190.58,110.28,45.977,102.85
193.43,111.11,44.064,100.85
195.2,110.15,41.828,101.37
195.48,109.59,38.942,99.04
196.2,110.46,34.454,98.302
200.99,108.71,30.839,100.62
203.36,108.49,28.874,100.19
204.47,108.28,30.166,98.099
208.07,106.97,34.481,97.561
213.46,104.88,38.385,97.393
215.79,103.95,41.817,96.196
215.98,101.3,43.666,96.539
213.04,100.91,44.269,96.28
210.03,98.561,41.538,95.615
205.93,98.92,36.241,95.21
200.96,100.88,33.382,93.549
197.6,99.042,28.771,95.554
196.11,96.649,26.967,96.741
192.53,92.039,30.564,97.448
191.03,86.071,34.318,96.75
191.52,81.865,36.993,94.725
193.06,78.473,39.229,95.548
192.77,75.337,41.216,97.108
192.85,76.781,42.621,94.475
195.21,74.214,41.685,97.282
196.78,77.015,40.099,93.104
197.93,78.181,38.828,93.934
200.16,83.806,34.509,95.012
200.66,88.8,32.387,96.462
203.23,93.965,26.827,97.227
203.51,98.648,27.702,94.796
202.05,101.28,29.727,91.73
199.76,102.63,33.897,92.358
200.72,105.63,37.557,93.583
202.29,108.16,40.034,92.537
202.96,111.58,41.394,93.948
202.2,118.78,41.987,90.456
201.77,124.53,40.687,88.675
202.9,126.2,38.134,87.86
205.17,127.48,33.999,91.635
207.32,130.96,27.954,91.507
207.06,130.04,25.89,93.791
205.17,129.05,26.036,96.165
201.54,129.99,30.53,95.723
198.18,131.09,34.661,94.708
199.64,130.67,35.629,92.327
200.27,125.94,37.623,95.186
200.72,124.04,39.583,95.173
201.78,123.37,39.603,92.427
202.59,120.96,36.03,89.818
203.81,118.24,29.81,91.632
203.7,118.51,28.78,90.117
205.84,115.74,26.149,88.505
206.66,114.81,25.093,86.408
208.16,114.04,23.64,79.861
209.51,115.31,23.853,75.598
209.86,116.34,24.082,72.779
209.27,116.97,24.384,75.645
209.35,117.52,25.119,79.034
208.34,119.84,27.428,78.909
209.08,119.98,26.862,77.348
210.19,119.79,26.869,76.356
212.91,121.61,24.501,74.576
216.67,122.03,23.003,73.351
218.21,122.45,23.338,66.553
218.53,122.49,22.913,66.796
219.01,124.1,23.929,63.481
220.49,124.04,24.87,64.331
220.03,125.55,27.581,60.855
219.57,126.75,30.559,59.874
217.14,127.72,35.269,58.542
217.84,129.26,36.864,61.762
217.45,127.71,38.135,62.905
220.48,128.87,37.214,61.263
219.5,129.17,36.858,64.196
223.35,129,33.347,68.611
228.46,127.01,29.034,71.999
232.91,126.27,24.114,76.986
234.93,126.59,22.27,75.605
234.89,125.88,22.613,77.054
235.87,124.89,22.506,75.889
236.19,124.96,22.104,77.078
236.21,123.89,22.757,79.784
234.3,122.64,26.441,82.779
232.95,118.24,28.754,88.973
232.06,117.33,29.104,82.363
233.61,116.77,27.375,81.542
233.9,116.15,25.233,80.587
234.45,115.59,23.559,81.867
233.78,113.02,22.778,81.395
234.3,113.6,23.285,80.114
231.38,113.63,27.325,79.623
230.55,112.83,28.588,81.32
226.46,110.51,33.22,81.22
225.31,111.54,36.173,81.738
224.82,109.05,38.392,84.306
225.2,111.38,37.543,81.533
226.26,110.67,35.946,83.133
228.04,109.04,33.647,83.959
231.35,109.17,30.857,83.683
235.87,108.79,25.9,85.373
237.86,107.82,24.242,83.923
238.47,105.72,24.111,87.909
237.66,106.6,26.427,87.484
230.77,107.7,34.999,88.798
227.33,105.18,40.256,89.255
225.84,105.44,43.49,89.517
226.09,106.26,43.616,88.976
226.77,108.8,42.356,86.574
227.32,107.39,39.689,89.007
227.88,108.28,36.47,88.218
228.91,107.78,30.509,88.49
228.54,109.29,26.422,87.765
226.56,106.22,24.583,91.15
223.42,104.23,26.653,94.085
217.97,103.27,30.944,94.184
215.4,106.05,34.263,90.892
212.92,103.36,38.633,94.098
210.29,103.45,41.956,92.321
210.86,104.86,42.03,90.683
210.73,104.05,41.05,90.922
211.02,102.11,39.867,90.822
214.13,102.38,34.715,90.401
217.03,101.67,28.382,91.445
218.26,100.65,25.605,93.395
218.15,102.02,24.292,93.58
217.83,102.03,25.55,92.475
217.47,102.9,27.643,91.42
214.74,104.71,32.131,90.39
214.65,106.41,34.492,90.679
214.25,107.73,36.856,89.692
215,108,36.542,90.567
215.25,108.19,35.022,87.558
215.62,106.98,28.011,79.729
218.3,106.25,24.388,76.804
219.12,105.59,22.856,77.509
220.58,106.02,20.636,74.423
219.35,105.68,22.495,77.435
216.02,105.88,26.277,77.122
211.74,105.61,33.637,78.064
209.95,108.12,32.075,75.388
207.59,108.35,32.17,74.133
206.8,108.91,31.788,75.531
205.3,110.62,32.707,74.492
206.84,110.77,30.196,72.821
206.77,109.83,26.867,71.584
208.38,109.13,24.375,70.206
209.05,109.82,22.118,71.064
210.26,111.32,23.505,70.309
209.59,113.28,23.872,70.609
206.84,116.45,26.204,72.209
208.86,121.1,24.553,70.511
210.35,125.74,23.58,69.155
210.17,128.49,23.521,69.616
210.45,132.71,23.818,67.261
208.98,135.15,23.035,67.398
208.86,135.88,23.027,68.107
209.66,136.68,21.93,70.008
210.04,137.8,21.914,70.984
209.43,137.48,23.485,70.133
209.53,136.73,24.135,69.195
208.69,137.53,26.485,68.752
208.53,137.74,26.292,72.302
207.03,137.86,27.883,72.635
207.09,138.19,28.95,74.108
208.11,138.98,29.024,70.96
205.48,138.64,33.106,74.526
204.68,138.34,33.494,75.307
204.23,137.89,30.637,77.439
204.6,136.95,29.712,77.699
204.67,136.86,25.291,80.558
203.36,136.63,24.687,80.259
201.01,136.04,25.535,80.205
199.69,135.72,24.728,80.823
197.89,135.95,26.165,81.25
193.42,136.93,30.074,81.067
188.64,137.42,34.899,81.425
187.96,138.07,37.222,81.752
189.53,137.67,36.831,82.214
192.15,137.17,35.057,81.912
194.85,137.38,33.393,82.886
197.58,137.5,29.199,83.208
200.54,137.84,25.717,83.97
203.64,136.84,23.924,85.651
206.53,136.06,24.681,88.348
208.12,136.05,25.748,88.633
208.41,136.83,29.043,87.472
209.48,137.4,31.722,87.102
208.59,135.96,32.988,87.459
209.69,135.28,34.318,85.971
210.8,134.34,33.501,86.835
211.82,132.22,32.92,86.286
214.4,130.34,29.134,86.497
213.18,127.35,30.294,88.059
216,125.85,26.226,85.486
216.68,123.43,26.553,88.139
215.55,123.43,27.151,87.17
215.44,121.17,25.931,86.357
213.89,122.22,28.968,85.677
210.39,121.88,32.352,86.43
209.57,121.91,34.432,85.151
207.65,122.8,36.41,85.63
207.12,122.48,36.379,87.617
206.81,122.75,35.462,85.737
207.6,123.61,30.615,82.326
209.27,124.56,28.196,82.588
207.36,124.05,26.844,82.319
204.94,124.83,27.113,80.222
206.61,124.32,25.531,81.666
205.16,124.9,26.109,83.644
204.4,125.21,26.93,82.114
203.82,124.65,26.945,83.841
201.08,125.07,29.938,82.385
193.21,125.08,35.943,81.926
190.86,125.3,36.621,80.241
191.22,122.86,34.372,81.268
190.56,122.1,32.685,79.664
189.99,121.09,30.041,78.539
189.71,121.71,26.422,76.271
189.27,119.83,25.224,79.252
188.53,119.3,23.301,77.354
186.82,118.06,23.466,77.842
184.02,115.6,25.347,77.982
182.53,113.65,26.87,78.218
181.65,111.56,27.006,76.126
180.99,109.74,27.096,77.488
179.09,109.31,28.602,74.637
176.92,109.11,25.378,72.001
174.18,107,23.251,71.639
173.91,104.83,21.98,69.066
175.14,102.85,21.567,69.244
175.35,99.899,21.354,69.563
173.74,97.758,23.143,69.329
170.53,96.863,28.064,70.188
169.27,95.797,29.228,69.392
165.85,95.767,31.788,70.416
162.54,96.546,34.432,67.616
160.02,95.601,35.314,68.11
157.15,94.729,37.103,68.521
156.26,94.715,35.616,68.586
154.13,93.976,34.037,66.152
156.74,93.883,29.71,64.273
159.82,93.254,24.482,66.117
159.11,91.427,23.327,66.696
159.01,92.213,20.873,65.585
157.28,92.439,21.67,63.505
156.85,93.257,21.518,65.038
153.04,95.666,25.39,67.921
147.83,95.929,29.08,70.05
145.69,98.483,30.2,69.591
144.49,99.661,28.644,70.365
145.3,98.093,26.973,73.751
145.96,96.409,26.263,75.068
147.01,96.25,25.151,76.353
147.32,95.862,22.841,76.384
146.39,95.877,22.726,76.409
144.41,95.135,25.622,79.662
141.64,94.314,27.94,80.166
138.87,95.099,29.688,79.94
137.44,96.116,31.877,80.447
134.76,96.126,34.407,79.602
133.71,95.276,34.012,81.272
133.31,93.857,35.044,82.732
133.17,93.412,34.704,82.255
134.45,93.722,32.991,81.506
137.03,92.055,27.627,83.992
138.32,91.72,25.741,86.438
138.03,92.264,24.749,86.806
139.42,92.975,25.248,87.023
138.21,95.818,28.971,86.335
136.03,97.646,34.504,87.396
135.03,99.354,37.574,89.112
136.08,103.18,38.715,90.159
138.53,105.46,39.19,90.455
142.14,107.92,37.356,91.172
147.11,107.42,34.835,92.215
152.32,107.27,33.261,91.073
163.8,105.51,30.698,91.434
171.42,106.07,27.369,91.383
172.91,106.03,26.606,92.539
170.73,105.08,27.888,94.115
168.46,104.01,31.724,95.577
166.42,103.95,34.75,96.111
162.76,104.64,37.645,95.725
158.92,105.03,40.129,96.308
154.67,104.37,41.942,98.234
150.08,105.07,42.342,96.769
149.84,104.06,37.469,95.729
148.28,103.91,35.252,95.83
149,101.84,31.602,97.417
149.09,99.374,29.415,100.86
148.52,99.485,26.695,101.09
147.02,99.343,30.524,100.44
145.95,100.52,30.511,100.28
145.25,100.99,34.588,101.2
143.77,101.59,36.978,99.386
144.23,102.27,37.847,100.01
143.36,102.55,37.99,99.703
141.6,101.63,38.746,100.78
141.42,98.285,36.877,100.02
141.38,92.537,35.525,103.46
144.7,90.228,29.44,100.84
143.55,89.32,27.737,98.094
143.23,88.704,28.716,99.301
146.28,87.674,28.05,98.024
151.76,90.578,29.009,96.319
154.61,90.886,33.033,98.504
154.12,94.921,34.703,94.603
156.23,98.622,36.406,95.324
153.5,102.55,39.841,93.502
153.36,107.63,39.104,88.061
154.22,110.3,36.811,86.429
156.39,112.56,35.982,85.286
161.43,114.2,31.055,85.486
163.5,116.59,29.675,87.374
164.44,117.19,28.593,85.947
165.69,119,29.459,85.764
164.45,121.82,29.947,83.814
162.89,120.84,30.508,86.108
162.29,122.24,30.967,85.078
159.92,124.74,30.467,82.976
157.41,126.08,28.566,78.777
155.95,122.69,29.287,79.036
156.54,118.49,26.866,79.557
157.58,114.16,24.2,79.497
157.21,108.69,23.748,80.639
155.61,101.65,26.582,84.148
155.16,98.902,28.782,82.071
156.28,93.589,30.449,82.868
156.33,89.141,32.736,82.798
159.41,87.256,34.038,81.503
161.45,85.342,34.708,79.141
161.52,84.694,35.385,79.076
162,84.977,35.144,81.399
163.53,85.41,35.019,81.814
163.98,85.599,33.38,84.267
164.7,88.891,32.318,85.663
164.34,93.139,30.832,84.939
162.13,96.599,27.616,87.235
160.97,101.25,25.592,85.694
158.22,106.11,27.155,86.037
152.43,109.22,29.366,89.287
145.56,113.12,32.124,92.727
139.91,117.38,35.549,91.792
137.33,119.14,36.307,92.125
137.76,119.75,34.928,94.051
139.35,121.44,34.014,93.659
140.93,120.16,34.038,96.166
144,120.32,29.578,95.999
146.44,117.5,29.176,96.995
148.91,116.46,27.54,99.188
149.13,114.09,27.583,98.583
146.82,112.98,30.334,100.1
146.79,110.16,31.807,98.15
148.8,106.77,33.969,99.21
149.03,104.23,35.898,99.179
151,102.66,35.976,99.27
150.62,102.03,38.651,97.62
154.25,98.659,35.812,97.545
154.64,95.648,33.481,94.451
