330.22,38.222,37.222,41.222
333.21,32.982,32.23,39.609
334.25,21.856,34.442,43.591
334.12,15.48,35.022,43.024
335.76,12.53,35.311,45.372
337.92,13.64,37.845,48.145
347.53,19.188,36.713,43.392
353.04,26.465,34.69,42.283
357.73,32.509,35.149,45.759
363.25,42.389,33.498,43.464
368.26,40.988,34.528,52.482
367.35,57.874,36.615,41.972
367.13,61.02,34.425,38.859
367.08,58.42,31.846,37.719
353.87,48.292,36.683,37.326
345.88,40.93,38.133,41.414
339.91,32.204,33.273,42.554
330.32,26.15,35.695,39.303
323.98,22.703,34.167,39.531
320.58,16.308,35.082,41.432
320.11,15.63,34.338,43.325
322.5,17.734,36.34,40.743
321.62,22.324,35.164,42.023
324.3,27.033,32.966,41.748
329.46,30.311,32.26,46.135
334.55,31.752,35.377,50.703
337.18,31.902,35.29,50.399
338.12,29.474,37.42,49.612
334.44,24.283,40.3,48.599
337.88,19.104,44.398,43.949
347.64,16.383,39.828,48.851
357.03,20.915,34.668,46.576
368.92,32.132,35.396,45.158
380.58,42.386,35.963,43.429
393.34,61.806,34.015,46.645
395.52,78.758,35.624,39.554
405.22,54.196,32.41,51.167
409.2,51.489,32.189,57.099
386.85,74.245,48.759,29.271
391.08,77.561,40.047,40.019
393.56,112.52,42.833,46.213
393.54,115.18,39.928,50.156
393.57,105.8,44.517,53.152
386.02,92.141,45.315,50.187
377.26,75.029,39.961,50.904
366.07,47.387,39.884,54.434
350.99,25.106,44.233,54.726
333.09,12.215,45.206,57.502
318.72,10.563,39.684,56.26
307.09,10.124,42.712,54.189
259.05,47.788,57.642,47.307
262.7,56.564,53.868,54.536
298.79,23.462,48.886,54.128
308.55,25.626,43.326,57.551
311.06,25.169,45.521,54.341
305.14,20.622,48.84,52.339
300.92,16.645,51.481,56.539
298.9,9.9539,50.865,61.779
293.34,6.1554,53.412,59.375
292.78,5.6097,48.808,66.458
290.84,8.0354,48.955,64.246
296.1,9.1373,50.588,62.707
307.15,3.5916,52.846,67.26
319.2,2.371,52.667,67.174
325.66,2.2303,51.805,71.476
323.78,1.4883,56.121,63.361
320.76,5.8303,52.747,68.66
323.01,3.6982,56.89,72.666
321.81,7.2132,59.331,66.998
316.53,0.061701,61.195,68.807
314.38,0.7425,61.891,55.228
311.02,-0.7559,62.761,57.647
307.26,0.5304,55.208,60.23
298.67,6.0331,47.53,59.443
283.17,3.8111,56.135,72.936
276.32,20.827,67.134,93.047
285.51,59.289,69.313,92.763
303.97,99.987,70.153,101.09
317.05,136.34,80.553,95.982
331.08,156.04,76.301,90.326
326.39,171.87,66.9,76.184
330.61,171.28,62.978,74.715
328.34,172.69,52.335,69.486
319.42,168.25,53.95,64.406
298.83,147.91,57.961,74.545
278.84,131.4,61.112,76.321
253.58,100.63,75.121,90.098
237.94,79.26,78.096,86.48
222.99,52.398,83.697,91.793
214.01,24.4,84.407,101.58
198.74,5.9601,83.641,102.16
184.67,7.9343,80.337,101.21
96.531,54.376,99.862,80.995
142.08,0.066401,89.877,111.98
142.37,9.2945,87.36,107.96
143.92,24.916,67.915,105.1
147.28,27.726,89.586,110.1
149.64,22.605,97.596,127.45
156.18,19.591,105.61,129.23
157.08,16.559,101.74,125.17
